experiment_id,frequency,realm,member_id,variable_id,time_range,chunk_freq,cell_methods,standard_name,pass_qc,who_qc,path
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,ocean,pp_ens_29,MLD_003,194101-195012,10yr,ts,Mixed_layer_depth_(delta_rho_=_0.03),false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_29/ocean/ts/monthly/10yr/ocean.194101-195012.MLD_003.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,ocean,pp_ens_29,ssh,198101-199012,10yr,ts,Sea_Surface_Height,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_29/ocean/ts/monthly/10yr/ocean.198101-199012.ssh.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,ocean,pp_ens_29,ssh,196101-197012,10yr,ts,Sea_Surface_Height,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_29/ocean/ts/monthly/10yr/ocean.196101-197012.ssh.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19410101-19501231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19210101-19301231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19210101-19301231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19310101-19401231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19310101-19401231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19410101-19501231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19410101-19501231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19510101-19601231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19510101-19601231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19610101-19701231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19610101-19701231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19710101-19801231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19710101-19801231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19810101-19901231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19810101-19901231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,19910101-20001231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,19910101-20001231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,20010101-20101231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,20010101-20101231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_max,20110101-20141231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20141231.t_ref_max.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,t_ref_min,20110101-20141231,10yr,ts,temperature_at_2_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20141231.t_ref_min.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19210101-19301231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19210101-19301231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19710101-19801231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,20010101-20101231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.20010101-20101231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19610101-19701231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19610101-19701231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19910101-20001231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19910101-20001231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19510101-19601231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19810101-19901231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19810101-19901231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,atmos_daily,pp_ens_30,wind_ref,19310101-19401231,10yr,ts,absolute_value_of_wind_at_10_m,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_daily/ts/daily/10yr/atmos_daily.19310101-19401231.wind_ref.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,194101-195012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.194101-195012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,200101-201012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.200101-201012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,195101-196012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.195101-196012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,197101-198012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.197101-198012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,199101-200012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.199101-200012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,196101-197012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.196101-197012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,198101-199012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.198101-199012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,192101-193012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.192101-193012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,mon,atmos,pp_ens_30,WVP,193101-194012,10yr,ts,Column_integrated_water_vapor,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos/ts/monthly/10yr/atmos.193101-194012.WVP.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1971010100-1980123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1971010100-1980123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,2001010100-2010123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2001010100-2010123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1941010100-1950123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1941010100-1950123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1921010100-1930123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1921010100-1930123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1951010100-1960123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1951010100-1960123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1981010100-1990123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1981010100-1990123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1961010100-1970123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1961010100-1970123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1931010100-1940123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1931010100-1940123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily,pp_ens_30,slp,1991010100-2000123123,10yr,ts,sea_level_pressure,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.1991010100-2000123123.slp.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1981010100-1990123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1981010100-1990123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1931010100-1940123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1931010100-1940123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,2001010100-2010123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2001010100-2010123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1991010100-2000123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1991010100-2000123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1961010100-1970123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1961010100-1970123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1921010100-1930123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1921010100-1930123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1941010100-1950123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1941010100-1950123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1951010100-1960123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1951010100-1960123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1961010100-1970123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1961010100-1970123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1921010100-1930123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1921010100-1930123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1971010100-1980123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1971010100-1980123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,2001010100-2010123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2001010100-2010123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1981010100-1990123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1981010100-1990123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1931010100-1940123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1931010100-1940123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1991010100-2000123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1991010100-2000123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1941010100-1950123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1941010100-1950123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,precip,1951010100-1960123123,10yr,ts,Total_precipitation_rate,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1951010100-1960123123.precip.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,6hr,atmos_4xdaily_avg,pp_ens_30,snow_tot,1971010100-1980123123,10yr,ts,Frozen_precip_rate_from_all_sources,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.1971010100-1980123123.snow_tot.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,land_daily,pp_ens_30,snow,19710101-19801231,10yr,ts,column-integrated_snow_water,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/land_daily/ts/daily/10yr/land_daily.19710101-19801231.snow.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,land_daily,pp_ens_30,snow,19410101-19501231,10yr,ts,column-integrated_snow_water,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/land_daily/ts/daily/10yr/land_daily.19410101-19501231.snow.nc
SPEAR_c192_o1_Hist_AllForc_IC1921_K50,day,land_daily,pp_ens_30,snow,19610101-19701231,10yr,ts,column-integrated_snow_water,false,,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/SPEAR_c192_o1_Hist_AllForc_IC1921_K50/pp_ens_30/land_daily/ts/daily/10yr/land_daily.19610101-19701231.snow.nc
